2018-12-13 10:57:11 INFO  ReactiveForwardingKafka:264 - 1544716631573
2018-12-13 10:57:11 INFO  ReactiveForwardingKafka:264 - 1544716631581
2018-12-13 10:57:11 INFO  ReactiveForwardingKafka:264 - 1544716631587
2018-12-13 10:57:11 INFO  ReactiveForwardingKafka:264 - 1544716631594
2018-12-13 10:57:11 INFO  ReactiveForwardingKafka:264 - 1544716631601
2018-12-13 10:57:11 INFO  ReactiveForwardingKafka:264 - 1544716631608
2018-12-13 10:57:11 INFO  ReactiveForwardingKafka:264 - 1544716631617
2018-12-13 10:57:12 INFO  ReactiveForwardingKafka:264 - 1544716632543
2018-12-13 10:57:12 INFO  ReactiveForwardingKafka:264 - 1544716632548
2018-12-13 10:57:12 INFO  ReactiveForwardingKafka:264 - 1544716632554
2018-12-13 10:57:12 INFO  ReactiveForwardingKafka:264 - 1544716632559
2018-12-13 10:57:12 INFO  ReactiveForwardingKafka:264 - 1544716632567
2018-12-13 10:57:12 INFO  ReactiveForwardingKafka:264 - 1544716632573
2018-12-13 10:57:12 INFO  ReactiveForwardingKafka:264 - 1544716632578
2018-12-13 10:57:12 INFO  ReactiveForwardingKafka:264 - 1544716632583
2018-12-13 10:57:12 INFO  ReactiveForwardingKafka:264 - 1544716632589
2018-12-13 10:57:12 INFO  ReactiveForwardingKafka:264 - 1544716632594
2018-12-13 10:57:13 INFO  ReactiveForwardingKafka:264 - 1544716633545
2018-12-13 10:57:13 INFO  ReactiveForwardingKafka:264 - 1544716633552
2018-12-13 10:57:13 INFO  ReactiveForwardingKafka:264 - 1544716633559
2018-12-13 10:57:13 INFO  ReactiveForwardingKafka:264 - 1544716633565
2018-12-13 10:57:13 INFO  ReactiveForwardingKafka:264 - 1544716633581
2018-12-13 10:57:13 INFO  ReactiveForwardingKafka:264 - 1544716633586
2018-12-13 10:57:13 INFO  ReactiveForwardingKafka:264 - 1544716633591
2018-12-13 10:57:13 INFO  ReactiveForwardingKafka:264 - 1544716633602
2018-12-13 10:57:13 INFO  ReactiveForwardingKafka:264 - 1544716633607
2018-12-13 10:57:13 INFO  ReactiveForwardingKafka:264 - 1544716633613
2018-12-13 10:57:14 INFO  ReactiveForwardingKafka:264 - 1544716634546
2018-12-13 10:57:14 INFO  ReactiveForwardingKafka:264 - 1544716634558
2018-12-13 10:57:14 INFO  ReactiveForwardingKafka:264 - 1544716634564
2018-12-13 10:57:14 INFO  ReactiveForwardingKafka:264 - 1544716634569
2018-12-13 10:57:14 INFO  ReactiveForwardingKafka:264 - 1544716634575
2018-12-13 10:57:14 INFO  ReactiveForwardingKafka:264 - 1544716634580
2018-12-13 10:57:14 INFO  ReactiveForwardingKafka:264 - 1544716634585
2018-12-13 10:57:14 INFO  ReactiveForwardingKafka:264 - 1544716634591
2018-12-13 10:57:14 INFO  ReactiveForwardingKafka:264 - 1544716634595
2018-12-13 10:57:14 INFO  ReactiveForwardingKafka:264 - 1544716634600
2018-12-13 10:57:15 INFO  ReactiveForwardingKafka:264 - 1544716635547
2018-12-13 10:57:15 INFO  ReactiveForwardingKafka:264 - 1544716635553
2018-12-13 10:57:15 INFO  ReactiveForwardingKafka:264 - 1544716635559
2018-12-13 10:57:15 INFO  ReactiveForwardingKafka:264 - 1544716635565
2018-12-13 10:57:15 INFO  ReactiveForwardingKafka:264 - 1544716635569
2018-12-13 10:57:15 INFO  ReactiveForwardingKafka:264 - 1544716635575
2018-12-13 10:57:15 INFO  ReactiveForwardingKafka:264 - 1544716635580
2018-12-13 10:57:15 INFO  ReactiveForwardingKafka:264 - 1544716635585
2018-12-13 10:57:15 INFO  ReactiveForwardingKafka:264 - 1544716635589
2018-12-13 10:57:15 INFO  ReactiveForwardingKafka:264 - 1544716635594
2018-12-13 10:57:16 INFO  ReactiveForwardingKafka:264 - 1544716636547
2018-12-13 10:57:16 INFO  ReactiveForwardingKafka:264 - 1544716636553
2018-12-13 10:57:16 INFO  ReactiveForwardingKafka:264 - 1544716636559
2018-12-13 10:57:16 INFO  ReactiveForwardingKafka:264 - 1544716636565
2018-12-13 10:57:16 INFO  ReactiveForwardingKafka:264 - 1544716636570
2018-12-13 10:57:16 INFO  ReactiveForwardingKafka:264 - 1544716636576
2018-12-13 10:57:16 INFO  ReactiveForwardingKafka:264 - 1544716636581
2018-12-13 10:57:16 INFO  ReactiveForwardingKafka:264 - 1544716636587
2018-12-13 10:57:16 INFO  ReactiveForwardingKafka:264 - 1544716636613
2018-12-13 10:57:16 INFO  ReactiveForwardingKafka:264 - 1544716636619
2018-12-13 10:57:17 INFO  ReactiveForwardingKafka:264 - 1544716637548
2018-12-13 10:57:17 INFO  ReactiveForwardingKafka:264 - 1544716637556
2018-12-13 10:57:17 INFO  ReactiveForwardingKafka:264 - 1544716637562
2018-12-13 10:57:17 INFO  ReactiveForwardingKafka:264 - 1544716637567
2018-12-13 10:57:17 INFO  ReactiveForwardingKafka:264 - 1544716637572
2018-12-13 10:57:17 INFO  ReactiveForwardingKafka:264 - 1544716637576
2018-12-13 10:57:17 INFO  ReactiveForwardingKafka:264 - 1544716637581
2018-12-13 10:57:17 INFO  ReactiveForwardingKafka:264 - 1544716637586
2018-12-13 10:57:17 INFO  ReactiveForwardingKafka:264 - 1544716637590
2018-12-13 10:57:17 INFO  ReactiveForwardingKafka:264 - 1544716637596
2018-12-13 10:57:18 INFO  ReactiveForwardingKafka:264 - 1544716638550
2018-12-13 10:57:18 INFO  ReactiveForwardingKafka:264 - 1544716638558
2018-12-13 10:57:18 INFO  ReactiveForwardingKafka:264 - 1544716638564
2018-12-13 10:57:18 INFO  ReactiveForwardingKafka:264 - 1544716638568
2018-12-13 10:57:18 INFO  ReactiveForwardingKafka:264 - 1544716638573
2018-12-13 10:57:18 INFO  ReactiveForwardingKafka:264 - 1544716638578
2018-12-13 10:57:18 INFO  ReactiveForwardingKafka:264 - 1544716638583
2018-12-13 10:57:18 INFO  ReactiveForwardingKafka:264 - 1544716638589
2018-12-13 10:57:18 INFO  ReactiveForwardingKafka:264 - 1544716638595
2018-12-13 10:57:18 INFO  ReactiveForwardingKafka:264 - 1544716638600
2018-12-13 10:57:19 INFO  ReactiveForwardingKafka:264 - 1544716639552
2018-12-13 10:57:19 INFO  ReactiveForwardingKafka:264 - 1544716639558
2018-12-13 10:57:19 INFO  ReactiveForwardingKafka:264 - 1544716639563
2018-12-13 10:57:19 INFO  ReactiveForwardingKafka:264 - 1544716639568
2018-12-13 10:57:19 INFO  ReactiveForwardingKafka:264 - 1544716639572
2018-12-13 10:57:19 INFO  ReactiveForwardingKafka:264 - 1544716639577
2018-12-13 10:57:19 INFO  ReactiveForwardingKafka:264 - 1544716639581
2018-12-13 10:57:19 INFO  ReactiveForwardingKafka:264 - 1544716639586
2018-12-13 10:57:19 INFO  ReactiveForwardingKafka:264 - 1544716639598
2018-12-13 10:57:19 INFO  ReactiveForwardingKafka:264 - 1544716639603
2018-12-13 10:57:20 INFO  ReactiveForwardingKafka:264 - 1544716640553
2018-12-13 10:57:20 INFO  ReactiveForwardingKafka:264 - 1544716640559
2018-12-13 10:57:20 INFO  ReactiveForwardingKafka:264 - 1544716640565
2018-12-13 10:57:20 INFO  ReactiveForwardingKafka:264 - 1544716640571
2018-12-13 10:57:20 INFO  ReactiveForwardingKafka:264 - 1544716640576
2018-12-13 10:57:20 INFO  ReactiveForwardingKafka:264 - 1544716640582
2018-12-13 10:57:20 INFO  ReactiveForwardingKafka:264 - 1544716640586
2018-12-13 10:57:20 INFO  ReactiveForwardingKafka:264 - 1544716640591
2018-12-13 10:57:20 INFO  ReactiveForwardingKafka:264 - 1544716640596
2018-12-13 10:57:20 INFO  ReactiveForwardingKafka:264 - 1544716640601
2018-12-13 10:57:21 INFO  ReactiveForwardingKafka:264 - 1544716641555
2018-12-13 10:57:21 INFO  ReactiveForwardingKafka:264 - 1544716641561
2018-12-13 10:57:21 INFO  ReactiveForwardingKafka:264 - 1544716641567
2018-12-13 10:57:21 INFO  ReactiveForwardingKafka:264 - 1544716641572
2018-12-13 10:57:21 INFO  ReactiveForwardingKafka:264 - 1544716641578
2018-12-13 10:57:21 INFO  ReactiveForwardingKafka:264 - 1544716641583
2018-12-13 10:57:21 INFO  ReactiveForwardingKafka:264 - 1544716641588
2018-12-13 10:57:21 INFO  ReactiveForwardingKafka:264 - 1544716641594
2018-12-13 10:57:21 INFO  ReactiveForwardingKafka:264 - 1544716641599
2018-12-13 10:57:21 INFO  ReactiveForwardingKafka:264 - 1544716641604
2018-12-13 10:57:22 INFO  ReactiveForwardingKafka:264 - 1544716642555
2018-12-13 10:57:22 INFO  ReactiveForwardingKafka:264 - 1544716642562
2018-12-13 10:57:22 INFO  ReactiveForwardingKafka:264 - 1544716642567
2018-12-13 10:57:22 INFO  ReactiveForwardingKafka:264 - 1544716642572
2018-12-13 10:57:22 INFO  ReactiveForwardingKafka:264 - 1544716642577
2018-12-13 10:57:22 INFO  ReactiveForwardingKafka:264 - 1544716642583
2018-12-13 10:57:22 INFO  ReactiveForwardingKafka:264 - 1544716642588
2018-12-13 10:57:22 INFO  ReactiveForwardingKafka:264 - 1544716642593
2018-12-13 10:57:22 INFO  ReactiveForwardingKafka:264 - 1544716642598
2018-12-13 10:57:22 INFO  ReactiveForwardingKafka:264 - 1544716642605
2018-12-13 10:57:23 INFO  ReactiveForwardingKafka:264 - 1544716643557
2018-12-13 10:57:23 INFO  ReactiveForwardingKafka:264 - 1544716643564
2018-12-13 10:57:23 INFO  ReactiveForwardingKafka:264 - 1544716643569
2018-12-13 10:57:23 INFO  ReactiveForwardingKafka:264 - 1544716643574
2018-12-13 10:57:23 INFO  ReactiveForwardingKafka:264 - 1544716643579
2018-12-13 10:57:23 INFO  ReactiveForwardingKafka:264 - 1544716643584
2018-12-13 10:57:23 INFO  ReactiveForwardingKafka:264 - 1544716643588
2018-12-13 10:57:23 INFO  ReactiveForwardingKafka:264 - 1544716643593
2018-12-13 10:57:23 INFO  ReactiveForwardingKafka:264 - 1544716643598
2018-12-13 10:57:23 INFO  ReactiveForwardingKafka:264 - 1544716643603
2018-12-13 11:00:42 INFO  ReactiveForwardingKafka:264 - 1544716842261
2018-12-13 11:00:42 INFO  ReactiveForwardingKafka:264 - 1544716842692
2018-12-13 11:00:42 INFO  ReactiveForwardingKafka:264 - 1544716842713
2018-12-13 11:00:42 INFO  ReactiveForwardingKafka:264 - 1544716842721
2018-12-13 11:00:42 INFO  ReactiveForwardingKafka:264 - 1544716842729
2018-12-13 11:00:42 INFO  ReactiveForwardingKafka:264 - 1544716842740
2018-12-13 11:00:42 INFO  ReactiveForwardingKafka:264 - 1544716842750
2018-12-13 11:00:42 INFO  ReactiveForwardingKafka:264 - 1544716842758
2018-12-13 11:00:42 INFO  ReactiveForwardingKafka:264 - 1544716842765
2018-12-13 11:00:42 INFO  ReactiveForwardingKafka:264 - 1544716842771
2018-12-13 11:00:43 INFO  ReactiveForwardingKafka:264 - 1544716843259
2018-12-13 11:00:43 INFO  ReactiveForwardingKafka:264 - 1544716843266
2018-12-13 11:00:43 INFO  ReactiveForwardingKafka:264 - 1544716843274
2018-12-13 11:00:43 INFO  ReactiveForwardingKafka:264 - 1544716843280
2018-12-13 11:00:43 INFO  ReactiveForwardingKafka:264 - 1544716843291
2018-12-13 11:00:43 INFO  ReactiveForwardingKafka:264 - 1544716843297
2018-12-13 11:00:43 INFO  ReactiveForwardingKafka:264 - 1544716843305
2018-12-13 11:00:43 INFO  ReactiveForwardingKafka:264 - 1544716843312
2018-12-13 11:00:43 INFO  ReactiveForwardingKafka:264 - 1544716843321
2018-12-13 11:00:43 INFO  ReactiveForwardingKafka:264 - 1544716843331
2018-12-13 11:00:44 INFO  ReactiveForwardingKafka:264 - 1544716844261
2018-12-13 11:00:44 INFO  ReactiveForwardingKafka:264 - 1544716844281
2018-12-13 11:00:44 INFO  ReactiveForwardingKafka:264 - 1544716844288
2018-12-13 11:00:44 INFO  ReactiveForwardingKafka:264 - 1544716844295
2018-12-13 11:00:44 INFO  ReactiveForwardingKafka:264 - 1544716844316
2018-12-13 11:00:44 INFO  ReactiveForwardingKafka:264 - 1544716844322
2018-12-13 11:00:44 INFO  ReactiveForwardingKafka:264 - 1544716844330
2018-12-13 11:00:44 INFO  ReactiveForwardingKafka:264 - 1544716844337
2018-12-13 11:00:44 INFO  ReactiveForwardingKafka:264 - 1544716844360
2018-12-13 11:00:44 INFO  ReactiveForwardingKafka:264 - 1544716844372
2018-12-13 11:00:45 INFO  ReactiveForwardingKafka:264 - 1544716845262
2018-12-13 11:00:45 INFO  ReactiveForwardingKafka:264 - 1544716845268
2018-12-13 11:00:45 INFO  ReactiveForwardingKafka:264 - 1544716845274
2018-12-13 11:00:45 INFO  ReactiveForwardingKafka:264 - 1544716845280
2018-12-13 11:00:45 INFO  ReactiveForwardingKafka:264 - 1544716845288
2018-12-13 11:00:45 INFO  ReactiveForwardingKafka:264 - 1544716845294
2018-12-13 11:00:45 INFO  ReactiveForwardingKafka:264 - 1544716845302
2018-12-13 11:00:45 INFO  ReactiveForwardingKafka:264 - 1544716845309
2018-12-13 11:00:45 INFO  ReactiveForwardingKafka:264 - 1544716845316
2018-12-13 11:00:45 INFO  ReactiveForwardingKafka:264 - 1544716845323
2018-12-13 11:00:51 INFO  ReactiveForwardingKafka:264 - 1544716851755
2018-12-13 11:00:51 INFO  ReactiveForwardingKafka:264 - 1544716851761
2018-12-13 11:00:51 INFO  ReactiveForwardingKafka:264 - 1544716851767
2018-12-13 11:00:51 INFO  ReactiveForwardingKafka:264 - 1544716851773
2018-12-13 11:00:51 INFO  ReactiveForwardingKafka:264 - 1544716851778
2018-12-13 11:00:51 INFO  ReactiveForwardingKafka:264 - 1544716851783
2018-12-13 11:00:51 INFO  ReactiveForwardingKafka:264 - 1544716851789
2018-12-13 11:00:51 INFO  ReactiveForwardingKafka:264 - 1544716851795
2018-12-13 11:00:51 INFO  ReactiveForwardingKafka:264 - 1544716851812
2018-12-13 11:00:51 INFO  ReactiveForwardingKafka:264 - 1544716851820
2018-12-13 11:03:00 INFO  ReactiveForwardingKafka:264 - 1544716980246
2018-12-13 11:03:00 INFO  ReactiveForwardingKafka:264 - 1544716980253
2018-12-13 11:03:00 INFO  ReactiveForwardingKafka:264 - 1544716980261
2018-12-13 11:03:00 INFO  ReactiveForwardingKafka:264 - 1544716980267
